blink_rate_per_min,ear_mean,ear_std,gaze_x_mean,gaze_x_std,gaze_y_mean,gaze_y_std,gaze_variance,yaw_mean,yaw_range,pitch_mean,pitch_range,head_movement,emotion_neutral,emotion_focused,emotion_confused,emotion_stressed,emotion_bored,label
16.959734,0.31438532,0.009317738,0.47064206,0.029640213,0.4996033,0.024231171,0.09590209,0.7321984,2.7245,-3.9725618,3.687766,9.88838,0.37727338,0.3973624,0.035951003,0.18492581,0.0044874037,0
14.1699,0.3509978,0.008509826,0.44255042,0.036408942,0.5093429,0.024104042,0.07193866,-3.6164856,4.4089837,-6.8647304,2.059089,6.608166,0.59584725,0.29271403,0.008330645,0.10298147,0.0001266187,0
13.211733,0.3112854,0.009403505,0.5812149,0.003274124,0.49150887,0.012956294,0.04728666,3.5947294,7.626745,1.2293161,8.052647,13.602201,0.46173984,0.39492708,0.0049036113,0.13682938,0.0016000816,0
15.0255165,0.32201874,0.0061844345,0.51218677,0.03204939,0.51575965,0.014286337,0.037807047,-0.35694095,2.7802975,-0.26785168,2.5016367,14.558405,0.4788126,0.45091504,5.474631e-05,0.06994205,0.0002755654,0
17.384796,0.34267578,0.011191095,0.5191921,0.029510135,0.5067117,0.017930018,0.08056238,1.7643027,7.194098,-2.2734702,5.8777037,8.962723,0.5534142,0.27360654,0.15367813,0.017884504,0.001416596,0
15.541092,0.3621377,0.00463982,0.44639167,0.04486039,0.48375037,0.031836968,0.037727255,-4.7857585,7.0534134,-3.1711423,3.2393372,8.712201,0.5378094,0.45389414,0.0046391664,0.0021627874,0.0014945304,0
13.031836,0.30846304,0.008667636,0.4999532,0.039646793,0.44191432,0.040761735,0.039635465,-0.71331024,10.028781,-5.7226753,7.2533355,14.723186,0.5894423,0.3552413,0.037656154,2.4284245e-05,0.017635938,0
18.678879,0.31966326,0.012278155,0.52036995,0.018663082,0.5040024,0.012133354,0.04468108,4.389178,8.09097,-10.0,7.5259,9.074407,0.34465724,0.5057429,0.14205712,0.007542601,1.1093795e-07,0
19.737556,0.3564411,0.010909145,0.48988968,0.042421386,0.47140774,0.024509232,0.06228175,3.8807106,6.7281003,-8.651708,6.058356,16.337181,0.16841795,0.6851817,0.10826006,0.027196405,0.010943896,0
16.48367,0.28955603,0.011770962,0.54302824,0.027376855,0.4826497,0.016331093,0.07241595,-3.1891708,8.718266,-5.9705815,7.492729,10.672845,0.1938026,0.7453972,0.034221493,0.00052160287,0.026057111,0
17.92099,0.3405516,0.009804863,0.59247327,0.020955468,0.5143737,0.02735723,0.083853446,-2.1822329,7.077808,-6.5718656,5.014674,9.840315,0.28346142,0.6888776,0.027660964,5.6728093e-09,3.1265174e-08,0
18.72588,0.29963368,0.013509238,0.4621175,0.031971034,0.54252,0.040757693,0.080899425,-3.954747,5.0798597,-1.8425575,9.468349,11.1353245,0.6558722,0.06881506,0.030935373,0.23777862,0.006598703,0
18.390299,0.32204944,0.012774098,0.45911652,0.027972307,0.49885818,0.025531176,0.060015474,-2.6256516,3.7107885,0.24597497,6.4923306,9.840105,0.5086228,0.2590876,0.011022204,0.06445167,0.15681572,0
16.842297,0.3151476,0.011338423,0.46488976,0.045384653,0.51662195,0.029524831,0.080410436,-5.59627,4.861269,-3.513757,3.198897,14.378637,0.5668494,0.37591216,0.0017371064,0.055490304,1.1029069e-05,0
16.795042,0.30083978,0.012782637,0.56424797,0.03340622,0.4566656,0.044552285,0.04658001,-0.5527035,5.9198523,2.6356678,5.1392136,13.657431,0.43583903,0.50190413,0.030215433,0.02902505,0.0030163443,0
16.55898,0.30033797,0.012251271,0.5416942,0.03205659,0.5073657,0.03457901,0.02358268,2.5325537,6.3500366,-6.131591,4.694996,14.264318,0.45687127,0.23551913,0.007728081,0.025459174,0.27442235,0
11.707987,0.3255283,0.008681609,0.4945789,0.03900647,0.49820283,0.02239908,0.04657738,-3.1402113,2.0,-3.5421486,4.4991517,11.553559,0.26746306,0.27762225,0.34525937,4.0703976e-06,0.109651245,0
17.102169,0.33991078,0.0059683034,0.5014624,0.040928718,0.5368768,0.031589154,0.04387479,-0.36242512,5.560879,-3.2039487,2.0,9.630937,0.71973157,0.23350447,3.7767993e-05,9.675015e-06,0.046716496,0
10.932558,0.31740528,0.011261086,0.46733826,0.037836052,0.48378626,0.02172451,0.04736026,-0.88199365,6.0571637,1.3687453,5.7737293,10.972808,0.49626148,0.45531616,1.4574791e-05,0.03561545,0.012792321,0
12.616201,0.32140225,0.011638268,0.5356011,0.044194635,0.49275088,0.03420482,0.040812507,4.2204747,7.0950747,-2.5764518,2.228494,9.72291,0.61075056,0.28284344,0.003551335,1.374578e-05,0.1028409,0
18.910696,0.3314235,0.013271416,0.48480392,0.036086824,0.53176445,0.0351534,0.050777808,-2.4463673,9.253602,-2.4657242,2.0,15.39979,0.5161407,0.11619553,0.00037845824,0.026542049,0.34074327,0
17.52066,0.30056763,0.0071910364,0.48959693,0.031676516,0.497239,0.016328404,0.07240035,-2.3008645,6.371307,-9.619372,4.3119726,14.006822,0.17517635,0.7736537,0.0005810415,0.04904577,0.0015431562,0
19.462194,0.33479384,0.007280707,0.5243516,0.04239172,0.46673477,0.031751495,0.09430514,-3.3840845,4.1808743,-6.599627,3.4882126,10.7254305,0.69533914,0.25312757,0.0010587003,6.435542e-05,0.050410196,0
14.184977,0.33638686,0.011379701,0.4924802,0.029091038,0.576549,0.028824268,0.02549307,-4.550038,2.3638413,1.3838091,3.276926,8.220575,0.09714467,0.6884373,0.08824739,7.4541845e-10,0.12617067,0
11.543254,0.37207252,0.009786499,0.49060136,0.030332465,0.46764222,0.035446774,0.03424531,2.11674,7.374022,-10.0,2.0,15.6225195,0.5260251,0.4211544,0.0048599807,0.010854038,0.037106488,0
14.278688,0.31247792,0.0043427153,0.500423,0.04721577,0.498059,0.03831347,0.044171076,-0.5404432,4.261825,2.3719707,3.2983143,11.410052,0.34071207,0.32763213,0.26459318,0.064766355,0.002296269,0
15.306094,0.31083837,0.011125324,0.5318142,0.04621924,0.51040065,0.034774497,0.075314835,0.21923944,7.733674,-1.001342,4.652716,10.609498,0.47717968,0.2676365,0.13996927,0.10503256,0.010181977,0
15.236966,0.33537933,0.0044427314,0.56585974,0.029918242,0.5080285,0.026968066,0.05590105,5.0985646,8.79484,-5.990085,3.731692,15.648958,0.8518654,0.07596459,0.010059416,0.062108777,1.8025025e-06,0
18.401041,0.3363821,0.0071642306,0.52341944,0.025464484,0.4943077,0.0393333,0.045517817,5.328323,2.9118505,-6.328196,5.7746873,9.470154,0.8200772,0.13367388,0.00032658753,0.023381103,0.022541275,0
13.916189,0.30929825,0.014055044,0.53213257,0.044631734,0.4944572,0.021269372,0.07433466,-6.584937,7.107785,4.5838213,7.785321,10.04322,0.7231044,0.15639353,6.992821e-05,0.11850444,0.0019276735,0
16.056103,0.31193674,0.015474637,0.49200583,0.038004182,0.49295205,0.01679478,0.0791278,2.5913386,8.585245,2.6456232,6.032735,10.307723,0.06114927,0.77844936,0.07422305,0.0020077624,0.08417057,0
12.034119,0.33082262,0.006353031,0.4716881,0.033155814,0.46652198,0.0,0.059624802,0.9025877,8.038078,-3.4777632,7.0527887,7.0502925,0.84116954,0.15433156,0.0034612594,2.3648651e-08,0.0010376101,0
16.350952,0.30344832,0.009011826,0.52615947,0.026781272,0.5645066,0.02929859,0.043675616,-1.846364,2.0,-2.461633,7.2182536,11.9472065,0.7181312,0.26960367,0.00036200578,0.010861517,0.0010416241,0
15.009326,0.31178933,0.010127868,0.50684965,0.033316966,0.49340028,0.021784535,0.06540559,1.3107347,4.292696,-5.5847254,2.9622784,8.712966,0.34770048,0.40898156,0.14507891,0.03688562,0.061353434,0
12.75056,0.32179186,0.015343681,0.44309485,0.029782915,0.5179079,0.033977546,0.055334635,-6.905533,3.439639,-2.460864,5.8782296,9.287835,0.37421533,0.5655146,0.038349837,0.021239849,0.0006803726,0
14.292512,0.33991876,0.008521393,0.4868772,0.023356618,0.4899604,0.010287726,0.055179734,5.8505692,7.0469456,-5.695615,6.9903145,8.886694,0.28169754,0.26919588,0.030176295,9.04517e-10,0.4189303,0
14.447473,0.30790803,0.008569348,0.4966841,0.031290423,0.48935708,0.023528215,0.049751997,2.0597763,6.8266535,-3.314172,4.128079,9.23879,0.5205777,0.34085655,0.010637046,0.12774195,0.00018670988,0
14.189534,0.2831523,0.014646176,0.47958168,0.03265424,0.48633668,0.0347027,0.07849967,-3.4607909,2.0,4.2413177,3.4187467,8.483256,0.5736683,0.337478,0.0038735094,0.016608482,0.06837168,0
20.314024,0.28166804,0.008875633,0.5592694,0.026246049,0.45350462,0.01970164,0.064997606,-2.341641,5.398337,-3.3824563,6.060813,11.741643,0.34701797,0.5558325,1.734322e-09,0.007030751,0.09011877,0
14.704662,0.29481173,0.012166605,0.5191936,0.039038256,0.49518135,0.034092568,0.08071402,-6.812586,7.6014395,-7.1920877,2.0367422,10.53322,0.23444134,0.48965326,0.0020893512,0.2592525,0.014563583,0
14.2683115,0.29373664,0.005568571,0.554927,0.042888325,0.48778978,0.024429774,0.086726524,-1.255829,6.295952,-8.465488,2.8239908,11.144025,0.8503356,0.13328351,0.00014222192,0.0007508682,0.015487826,0
8.707647,0.3169078,0.009486302,0.510537,0.039698977,0.53514576,0.029671917,0.06917962,-1.9309279,6.292534,-2.491529,3.6664872,18.061365,0.931934,0.03581112,0.018413715,0.00059160305,0.013249575,0
12.317378,0.2962224,0.0050212094,0.5032555,0.027237516,0.464099,0.03595158,0.049870458,-5.3004417,5.270013,-6.0435805,5.9010286,10.533317,0.40626284,0.44793743,2.3510102e-05,0.0018758476,0.14390035,0
14.21078,0.3059449,0.0068336986,0.4625361,0.037558217,0.4826856,0.03952797,0.08080652,3.106809,3.8821182,-2.0135875,5.437825,12.814843,0.3752541,0.46057624,3.0881836e-08,0.009582534,0.1545871,0
12.942442,0.30451828,0.012517604,0.5004772,0.030779613,0.47304678,0.030924924,0.069313295,5.1071887,5.9658885,-9.478012,7.0647416,13.156249,0.7957296,0.17072731,1.9991416e-05,0.013505603,0.020017523,0
19.145123,0.31118983,0.009850284,0.50052214,0.01764254,0.5432759,0.021859897,0.11206736,-0.10944196,6.104187,-0.23899946,3.1562598,10.81143,0.7820677,0.13788569,0.00026935292,0.013039712,0.06673754,0
14.505187,0.3464501,0.009042683,0.44531545,0.036727294,0.47391775,0.025419611,0.06620206,-1.2225876,7.230509,-7.2406597,3.0490541,11.821398,0.26764607,0.7321795,9.326804e-05,2.1143514e-13,8.112399e-05,0
18.865334,0.33323896,0.0077537512,0.4784189,0.031461317,0.516869,0.036369555,0.07395376,1.7399384,7.3929996,-2.814811,6.047824,11.062095,0.51852244,0.29441482,0.0032105963,0.17994009,0.003912054,0
15.185114,0.3203226,0.0093380315,0.48706868,0.05593548,0.5291048,0.019787464,0.065808475,-0.07855585,6.171723,-4.353213,3.402666,11.607676,0.41888592,0.5418109,0.029585348,5.1762225e-05,0.009666014,0
15.111684,0.31077948,0.01090334,0.51653916,0.044572707,0.49561632,0.028219335,0.05801803,-4.3287168,8.189816,3.873556,3.792992,9.24045,0.22871402,0.58357894,0.025771262,0.032398447,0.12953734,0
14.733611,0.31133536,0.012948749,0.518454,0.037111502,0.45869568,0.02614116,0.05482417,-2.610712,5.2501507,-2.3140433,2.0,9.517366,0.5136014,0.48619738,2.8078519e-05,0.00017141436,1.6928152e-06,0
15.011389,0.32655492,0.0021245598,0.47674727,0.032491706,0.4590754,0.028966382,0.06588487,-1.185744,3.1119509,4.781888,5.581692,11.050767,0.80242044,0.12606803,0.0019847914,0.024087438,0.045439318,0
20.156385,0.33168337,0.0075047165,0.5187548,0.03163722,0.5257929,0.019907175,0.07042351,0.99274635,6.9541073,-0.7570304,8.082581,5.084289,0.7590616,0.18164496,0.035830352,0.01259061,0.0108724795,0
8.041168,0.30184764,0.010477289,0.49271685,0.019963106,0.4621822,0.011480557,0.08308776,0.03734687,6.252759,2.7016237,2.9414222,15.488218,0.23570378,0.6717771,0.074517116,0.017641068,0.0003609188,0
8.995363,0.3207296,0.009703411,0.3852152,0.012610128,0.5117608,0.035207424,0.06617701,0.8414775,6.993863,-3.835193,7.0434074,17.482574,0.6623894,0.314232,0.019512028,0.0038665878,2.7165008e-09,0
13.370487,0.2793676,0.011210129,0.48061192,0.021274408,0.5034305,0.039641313,0.050742216,-6.099312,3.4710972,-1.6179878,4.8812027,11.511051,0.4589787,0.41130581,0.06918007,0.00050481193,0.06003056,0
15.043584,0.32423428,0.010802621,0.54315954,0.02952283,0.511314,0.012078251,0.05346292,2.660871,9.581593,1.8745743,2.0,12.9964075,0.39043134,0.5840824,6.499852e-05,0.0015002958,0.023920951,0
17.070312,0.335243,0.009085396,0.43272778,0.008944607,0.5141475,0.03368926,0.033541262,0.013663536,7.421005,0.6198398,3.2105463,14.243173,0.3978683,0.3452769,0.20713213,1.7654702e-05,0.049705032,0
16.419262,0.31439862,0.00841944,0.50450766,0.024556782,0.47198987,0.04083183,0.09322428,10.0,5.424006,-0.87602687,3.0870652,7.025991,0.7809898,0.20853938,0.0003137156,0.010050161,0.00010691719,0
13.847262,0.35633054,0.009263496,0.56341046,0.02752387,0.47073415,0.03595911,0.04917653,-1.5505375,4.1290936,-4.3117394,4.3669443,13.784834,0.56472,0.23106831,0.15223555,0.005457504,0.046518657,0
18.05713,0.30237523,0.013446227,0.4695755,0.027845735,0.52144784,0.025833298,0.07934881,1.293834,8.154306,-3.635106,5.8390284,9.72068,0.56068164,0.33144182,0.0025427327,0.07969398,0.025639834,0
18.090586,0.3243488,0.007803976,0.50008595,0.023382764,0.48111966,0.020565037,0.065531015,10.0,3.7964604,1.5506479,8.697845,17.872173,0.53741735,0.34546718,0.067096055,0.049952935,6.649017e-05,0
15.552174,0.31928352,0.00981158,0.44783935,0.026584862,0.41749555,0.03080978,0.06607464,0.77636653,10.52273,2.383645,2.1377084,10.435222,0.8745903,0.054179024,1.0798775e-08,0.071123436,0.00010723256,0
17.887972,0.31799406,0.010550027,0.5650892,0.04723894,0.51946265,0.032477852,0.057651043,-0.27052215,4.77359,-5.371451,4.030445,13.724546,0.34119827,0.41390693,0.0058802953,0.23900305,1.1461651e-05,0
15.817936,0.31771356,0.014681052,0.4966667,0.03662145,0.46891215,0.030958075,0.04424402,-3.9476876,9.44101,-5.9750357,3.2080383,10.464761,0.35054162,0.5602339,0.00041943847,2.5955767e-05,0.088779055,0
13.315551,0.3221421,0.009099076,0.5018651,0.024396991,0.51401407,0.028198654,0.040629294,6.1130652,5.6310525,-6.616535,2.464041,17.590078,0.69773686,0.28176686,0.009941437,0.008924052,0.0016307869,0
17.09345,0.33695918,0.01287642,0.55417204,0.029316522,0.54178464,0.019173482,0.09456931,-4.6364064,9.161493,0.31880248,5.1908956,9.46295,0.4671028,0.53252983,1.7568142e-06,0.0003656204,1.919029e-08,0
15.33184,0.3475547,0.0136959385,0.52645916,0.029716866,0.5005029,0.034226883,0.06227922,1.7084837,4.530263,-6.7179003,5.00296,14.495266,0.7213105,0.27626413,0.0005535105,0.0014371752,0.00043467493,0
15.00402,0.319955,0.009808737,0.46497485,0.022320446,0.52987295,0.034708545,0.08250535,-1.8942213,6.0376725,0.27041364,2.0,12.8800335,0.2499127,0.6276416,7.038191e-08,7.998378e-05,0.12236562,0
19.418861,0.33630633,0.009367843,0.47410887,0.022308698,0.50461394,0.03200822,0.08769814,-0.757345,7.6094985,-0.8172386,5.036301,12.21293,0.48730823,0.2719742,0.00260533,0.07267772,0.16543452,0
8.0,0.30596465,0.009012839,0.51979727,0.04010524,0.54762286,0.031109937,0.051783063,-5.6957293,7.3241544,-5.1803675,2.5892081,11.687022,0.63926494,0.270053,0.01708704,1.1341149e-05,0.073583655,0
10.746947,0.3353191,0.00923253,0.47503516,0.025802156,0.4681368,0.046792496,0.06847011,5.372509,8.201524,3.2554374,5.0236554,8.998962,0.74343914,0.23302603,0.011344812,0.012043516,0.00014651152,0
11.438788,0.30476016,0.012562719,0.41531026,0.019053036,0.49975356,0.023756212,0.060900215,-1.1111892,5.025056,-8.849035,7.538993,4.0,0.2843536,0.6961129,0.003553071,0.0134575125,0.0025228898,0
13.910218,0.3418132,0.0106930295,0.49787036,0.029568596,0.5201948,0.04281435,0.036855724,-4.8603587,6.1696167,3.6381304,5.926136,14.223176,0.64001817,0.22618516,0.08892663,7.549079e-09,0.04487002,0
14.236176,0.3642128,0.010705869,0.4407915,0.031180097,0.49428764,0.022659754,0.0562904,5.010762,8.496778,-1.7244565,5.3550344,9.533483,0.57730407,0.06940917,0.059698563,3.3755794e-05,0.29355443,0
10.478024,0.31755832,0.0066243294,0.56465125,0.010272957,0.5345666,0.041089505,0.071750134,-2.0165472,4.589489,-10.0,3.9424684,14.5088005,0.25707373,0.30860147,0.17765541,0.16411737,0.09255203,0
12.044526,0.27614912,0.0070975297,0.5070715,0.029592536,0.48703882,0.042333674,0.050019413,1.3384292,7.145082,3.3675184,5.133735,12.055094,0.23431198,0.3937292,2.927878e-05,0.37191525,1.4287443e-05,0
12.417475,0.30903855,0.01643034,0.463793,0.0386798,0.56208116,0.027069489,0.053503137,3.3656654,5.5616794,0.88885003,6.126508,14.60077,0.48115134,0.15206528,0.11633039,0.00015216233,0.25030082,0
22.372272,0.3446375,0.009466522,0.4720547,0.034512293,0.5636659,0.04660963,0.056532662,1.8961374,6.4117484,-4.7128468,5.928333,13.405678,0.566941,0.42786905,0.0005385177,0.0045830407,6.834807e-05,0
20.405226,0.33106154,0.007675684,0.42442408,0.05229795,0.50846213,0.034690358,0.102230586,-8.786542,6.1691003,-6.8588824,4.8015623,4.0,0.26823342,0.6671963,0.00057237584,0.0022550076,0.06174296,0
13.764751,0.32497826,0.014293297,0.45602152,0.042511094,0.516578,0.021227276,0.02331902,2.781427,4.423434,-9.276267,5.4347525,12.8446865,0.5659592,0.41983247,0.007884204,0.0054393783,0.0008847076,0
13.90925,0.34017336,0.010845426,0.54065293,0.04448934,0.53575015,0.026258433,0.070032865,-0.40245506,5.478614,6.6617846,2.3668764,9.968973,0.66177255,0.12220482,0.043026783,0.15335847,0.019637382,0
11.552388,0.32968906,0.011734465,0.5892714,0.05800086,0.46438408,0.04132762,0.05493322,-1.3161148,6.2898645,-6.6935277,3.5313265,14.495033,0.35745257,0.605523,0.02176094,0.0015825852,0.013680932,0
9.275609,0.3443545,0.009585858,0.52905583,0.037581563,0.46064,0.03923065,0.047186904,-0.4362998,5.794552,-8.054355,6.4151196,12.7736225,0.0683845,0.63450557,3.250151e-05,0.29660025,0.00047717264,0
14.64936,0.33838847,0.00904398,0.4963183,0.031630702,0.53769255,0.019419596,0.054442488,-6.440131,9.145472,-1.9283235,6.684066,12.8089075,0.31669068,0.5262472,0.08817318,0.0016566595,0.06723225,0
12.006444,0.350434,0.009491241,0.48272163,0.039737403,0.50821966,0.028607426,0.073347524,0.7686837,8.019911,-9.551574,5.187197,10.183271,0.7531963,0.07765689,0.0103122555,0.13604003,0.022794545,0
14.745448,0.32717592,0.0058517857,0.46174017,0.024407636,0.49320483,0.03203523,0.07449047,-5.4575653,6.579961,-6.9261937,7.9579315,8.262181,0.9181801,0.07870276,0.00095510477,0.0021505416,1.1459259e-05,0
10.199383,0.3381052,0.009736218,0.5823906,0.031076863,0.5003337,0.024923954,0.063720345,-1.1433588,4.4737077,0.97987676,6.016039,9.701339,0.39892924,0.2740958,0.007355127,0.25820702,0.061412826,0
12.714077,0.31385747,0.0108881,0.49245006,0.023522723,0.42841876,0.053577997,0.08185483,0.6250577,4.351954,-1.1431576,4.533745,5.600323,0.647727,0.26595047,0.034421753,6.550888e-05,0.051835272,0
15.445881,0.3079708,0.01555139,0.5846252,0.033979844,0.49428314,0.032336637,0.08537666,4.2961483,9.947622,-4.54548,2.5604944,9.228969,0.12343382,0.33535776,0.47735766,0.0039078603,0.059942912,0
16.098629,0.35413536,0.010257998,0.5557408,0.023480909,0.4774086,0.029381879,0.07632752,-3.2784526,3.9802291,-2.9267733,7.8774667,6.6075225,0.40294665,0.472593,0.010090748,0.015783444,0.09858615,0
16.252417,0.3243241,0.002997469,0.43036816,0.023130715,0.5275422,0.04190851,0.04907615,5.8063493,6.2277193,-4.769882,6.540635,6.6867776,0.4216068,0.43235096,0.14555211,5.8923963e-09,0.00049012376,0
11.038533,0.3360976,0.009718044,0.4733619,0.034134734,0.5298509,0.026347864,0.06988883,3.7874131,6.7218976,-3.2479913,8.596622,11.349437,0.06401501,0.497759,0.021815984,0.29231173,0.12409826,0
17.564056,0.3224748,0.018218512,0.4732382,0.028622886,0.5173004,0.040074278,0.06998401,-1.717639,5.3773527,-6.0472455,9.333694,12.602147,0.73954386,0.1828585,0.021267807,0.0008010075,0.055528857,0
12.599365,0.30826968,0.0125990985,0.49680614,0.0107247885,0.51186377,0.013322676,0.04368737,-4.434997,3.9955924,-5.320957,2.4261193,10.904619,0.5007381,0.04047203,0.016897121,0.0004932871,0.44139948,0
16.898573,0.32021967,0.007567333,0.49758744,0.0154444305,0.4550796,0.02546346,0.028611222,-5.7752647,4.430207,-5.442713,2.4313326,9.503629,0.10440802,0.85293466,0.009759,0.032888304,1.0001266e-05,0
14.968084,0.3487199,0.01177332,0.61984956,0.018527335,0.51771927,0.040490706,0.019544488,1.0870154,4.90699,-5.9034433,2.0,8.157776,0.26970676,0.7017541,0.018406918,0.0015488125,0.008583435,0
10.870837,0.33110482,0.0077739595,0.45691088,0.02117028,0.5188819,0.045701977,0.06139711,-2.9491365,4.581014,1.175644,6.8367243,10.048421,0.49837774,0.1692864,0.19142495,0.14091091,1.4731808e-08,0
14.051407,0.28577054,0.0059385775,0.5091588,0.034144234,0.5373558,0.022267044,0.065960795,4.797427,8.65544,0.08046957,6.3129654,8.533331,0.24250641,0.6032673,7.222674e-05,0.008592667,0.14556135,0
16.09609,0.3156951,0.008954892,0.5246603,0.032189388,0.5635463,0.021101784,0.03636437,-2.7180953,5.981748,-6.729453,5.195558,10.811508,0.19885388,0.53029317,0.0007966722,0.27005625,1.2125488e-11,0
16.838896,0.35564587,0.01027458,0.49993712,0.040652793,0.4492232,0.035674464,0.080920644,-3.602684,4.952398,-7.777575,2.5477335,6.435405,0.8117159,0.12151249,0.018648641,0.01724832,0.030874677,0
14.577036,0.31572407,0.0043835333,0.5044072,0.03752802,0.48834568,0.023769662,0.06304436,0.9345054,6.2139163,-3.6291065,4.821933,13.103952,0.11377621,0.64593285,0.02577637,0.21037298,0.0041415947,0
19.595337,0.2839904,0.006552522,0.45820764,0.04071903,0.477732,0.027314221,0.08698905,-2.7441874,7.3359118,5.6211505,5.369411,9.298906,0.6717479,0.100734904,0.13991725,0.0026475384,0.08495237,0
18.022532,0.35786098,0.010031006,0.50425947,0.036083963,0.50517523,0.038764052,0.067410715,0.03419997,5.3107605,-7.110821,6.565451,12.128771,0.520829,0.17986526,0.29584053,0.0034237679,4.1433173e-05,0
14.230038,0.33364785,0.00877548,0.52045596,0.032096792,0.50040203,0.024558978,0.03867333,3.9439573,7.8039627,-3.6448975,5.545974,13.661666,0.14213903,0.52926356,2.8949205e-05,0.00056064676,0.32800785,0
17.250366,0.31859973,0.0111844335,0.513104,0.04099352,0.49297753,0.010345742,0.069165625,0.46891734,3.4577065,-2.6451182,6.3276024,11.983613,0.16229853,0.82584023,5.1274452e-05,2.4252493e-05,0.011785737,0
20.80138,0.31257164,0.006355995,0.522808,0.03919413,0.5308281,0.016989155,0.07340221,0.48385784,8.3426075,-3.4345686,4.751738,13.397381,0.15833446,0.7764877,0.029874926,4.6517703e-06,0.03529823,0
20.881454,0.34164703,0.012142342,0.5565043,0.033760954,0.46695757,0.030099556,0.04904753,0.82058686,5.9820952,-4.8328395,7.3629637,4.800082,0.44089407,0.530056,0.0017737352,0.026403032,0.0008731759,0
11.316,0.30916032,0.006448723,0.5374787,0.042710718,0.46876636,0.0113657685,0.03115814,-6.772396,5.9039755,1.6203198,6.26346,9.52143,0.3652053,0.6294748,1.8131163e-05,4.569696e-05,0.005256043,0
12.220401,0.34296513,0.014928203,0.5028518,0.006542118,0.46927324,0.027028397,0.062005922,1.567351,4.613971,-1.1821655,2.626134,14.30923,0.57584405,0.42260465,0.00014640187,0.0011489543,0.00025596961,0
19.454756,0.3308439,0.004852725,0.45312968,0.027095368,0.48919016,0.016079035,0.03998311,0.6397263,3.5442998,0.3832213,7.778441,12.527689,0.72659963,0.2504718,7.769938e-05,0.022361731,0.0004891333,0
11.825157,0.32489365,0.006722337,0.4759998,0.026942095,0.4631423,0.04639939,0.08241776,3.5715892,2.666656,-0.6424802,7.4511433,16.54539,0.70717436,0.12953454,0.16299397,1.7367503e-05,0.00027973682,0
11.032376,0.3229103,0.011252113,0.49121475,0.041526828,0.49854285,0.051651426,0.051856466,2.4232433,4.474447,0.57579327,5.9309497,16.113142,0.46507877,0.49662444,0.0004516488,0.001445794,0.036399357,0
13.541418,0.31650063,0.0149927,0.5100938,0.04571395,0.4950353,0.01941803,0.094492026,-0.8077945,7.1753464,3.3376234,5.561435,11.898776,0.3840185,0.0705569,0.15020731,0.39432734,0.0008899325,0
16.26068,0.3409128,0.010945129,0.4808667,0.015498206,0.47640455,0.032567587,0.017516827,4.1295714,4.077443,2.3241758,8.317224,10.244064,0.641811,0.21580857,0.12559849,4.6198453e-05,0.0167357,0
14.69281,0.30269313,0.011688574,0.46257067,0.044111673,0.526213,0.020395963,0.06269591,-1.1705228,2.9031036,6.299216,2.0,8.124684,0.31038547,0.13841154,0.08282768,0.031680718,0.4366946,0
13.048309,0.2875615,0.010052611,0.45247206,0.018285548,0.498215,0.026906844,0.08858785,0.9886284,4.1818695,1.8693651,7.482449,9.572575,0.31380922,0.68405944,1.1389705e-05,0.0021199642,2.3498306e-09,0
12.977363,0.3322888,0.0069208047,0.4339529,0.018587848,0.5318794,0.048034694,0.042193912,-1.2445977,5.2303333,-5.6777873,4.0475864,9.775259,0.60809636,0.16465202,0.11033286,0.062100776,0.054817963,0
12.862988,0.33262476,0.008529585,0.490602,0.027657144,0.4941485,0.025333114,0.056815982,1.8470312,5.3089976,0.38924816,7.190355,9.220252,0.43036678,0.092801936,0.11299453,0.09821313,0.26562363,0
12.361471,0.32960483,0.006364271,0.44121337,0.026817935,0.49927416,0.027139625,0.051939286,-1.5059592,5.742214,-0.15825929,5.2407517,8.244987,0.4728404,0.5138212,0.0053066607,3.8607254e-07,0.008031375,0
21.844898,0.32815456,0.00616387,0.45997897,0.014415828,0.48311654,0.020574708,0.046324648,6.5902066,8.065212,4.6811795,2.514148,12.20473,0.7963015,0.16134314,0.00074238854,0.0046268525,0.036986154,0
15.892533,0.3135892,0.011205247,0.48424393,0.03649878,0.4997886,0.041461892,0.064892456,8.069451,8.498508,-6.868634,4.0069604,16.089918,0.78512746,0.20770703,0.0023799636,0.0047575496,2.8017315e-05,0
17.660276,0.33574966,0.006630466,0.4465633,0.036794025,0.52136695,0.0,0.03409157,3.495753,10.010925,-0.7681957,7.043458,13.79977,0.5008016,0.2818126,0.10829923,0.05265052,0.056436017,0
13.532767,0.31908885,0.010958662,0.51519006,0.040540416,0.48765996,0.025572026,0.057780623,6.1651864,2.7501853,-5.7242813,4.579584,10.03274,0.5756141,0.34332794,0.0030093757,0.07799168,5.6888384e-05,0
14.44213,0.31025773,0.0060945316,0.5296089,0.025665447,0.51555234,0.029541139,0.07031988,-6.156858,4.2882323,-0.94981956,3.757029,14.042087,0.31231403,0.23174341,0.002449149,0.44884455,0.004648856,0
12.859338,0.3137622,0.010889149,0.47802293,0.029604172,0.4756176,0.023389226,0.055698127,-5.685511,7.3969703,-3.8589866,3.743656,12.039952,0.15547538,0.696508,0.12948585,0.013319864,0.005210929,0
